Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow
3035164105,"Jan 22, 2020, 9:47:38 PM",Afternoon Run,Run,,3579,12.88,93,FALSE,,activities/3237637900.fit.gz,0,,3579,3435,5,3.750999928,18,27,159,176.1999969,28.60000038,-0.090025768,,,93,87.67951965,171,155,,,637,,,93,,,,,,,,,,,,,0,,1,12891.7998,,,,,,,,,,,,,,,,,,,,,,,,,
3038071969,"Jan 23, 2020, 9:16:46 PM",Afternoon Run,Run,,2319,8.06,43,FALSE,,activities/3240879747.fit.gz,0,,2319,2311,4.900000095,3.486999989,8,25,152.3999939,179.3999939,3.099999905,-0.240667909,,,92,86.08496094,158,146,,,395,,,43,,,,,,,,,,,,,0,,1,8039.600098,,,,,,,,,,,,,,,,,,,,,,,,,
3042855899,"Jan 24, 2020, 9:22:02 PM",Afternoon Run,Run,,1199,4.01,28,FALSE,,activities/3246217915.fit.gz,0,,1199,1154,6.199999809,3.480000019,13,21,150.3999939,172.1999969,5,-0.164236307,,,91,86.01739502,172,153,,,223,,,28,,,,,,,,,,,,,0,,1,4017.899902,,,,,,,,,,,,,,,,,,,,,,,,,
3047095739,"Jan 26, 2020, 5:26:52 PM",Lunch Run,Run,,5507,19.31,145,FALSE,,activities/3250956084.fit.gz,0,,5507,5394,18.29999924,3.58100009,24,28,166,209.6000061,4.699999809,0.128388971,,,90,86.22891998,162,153,,,938,,,145,,,,,,,,,,,,,0,,1,19335.80078,,,,,,,,,,,,,,,,,,,,,,,,,
3052155136,"Jan 27, 2020, 9:35:05 PM",Afternoon Run,Run,,2440,7.95,38,FALSE,,activities/3256680262.fit.gz,0,,2440,2387,5.400000095,3.332000017,42,66,146,185.8000031,48.09999847,-0.324303955,,,95,85.65753937,165,145,,,393,,,38,,,,,,,,,,,,,0,,1,8302.599609,,,,,,,,,,,,,,,,,,,,,,,,,
3052155570,"Jan 28, 2020, 9:20:24 PM",Afternoon Run,Run,,890,3.23,15,FALSE,,activities/3256680691.fit.gz,0,,890,887,4.699999809,3.641000032,3,12,167.8000031,175.1999969,4.699999809,-0.123747058,,,92,87.12783051,155,145,,,157,,,15,,,,,,,,,,,,,0,,1,3234.5,,,,,,,,,,,,,,,,,,,,,,,,,
3052157098,"Jan 28, 2020, 9:47:41 PM",Afternoon Run,Run,,1809,7.11,47,FALSE,,activities/3256682350.fit.gz,0,,1809,1786,6.599999905,3.930999994,27,28,134.6000061,169.3999939,34.09999847,-0.337486297,,,100,87.79606628,185,154,,,338,,,47,,,,,,,,,,,,,0,,1,7193.899902,,,,,,,,,,,,,,,,,,,,,,,,,
3052157723,"Jan 28, 2020, 10:18:51 PM",Afternoon Run,Run,,601,1.99,18,FALSE,,activities/3256683151.fit.gz,0,,601,601,4,3.322000027,16,16,174.6000061,187.8000031,25,-0.310854852,,,87,85.27166748,167,159,,,122,,,18,,,,,,,,,,,,,0,,1,2079.5,,,,,,,,,,,,,,,,,,,,,,,,,
3056911340,"Jan 29, 2020, 8:11:46 PM",Afternoon Activity,Elliptical,,1777,0,14,FALSE,,activities/3262146955.fit.gz,,,1777,1777,0,0,,,,,0,0,,,67,63.38720322,148,131,,,254,,,14,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3063831537,"Jan 30, 2020, 9:18:40 PM",Afternoon Run,Run,,1794,6.44,34,FALSE,,activities/3269924963.fit.gz,0,,1794,1735,4.699999809,3.711999893,10,28,152.6000061,184,8.300000191,-0.263827682,,,92,86.81723785,165,148,,,312,,,34,,,,,,,,,,,,,0,,1,6428.299805,,,,,,,,,,,,,,,,,,,,,,,,,
3063831603,"Jan 30, 2020, 10:01:01 PM",Afternoon Run,Run,,279,0.95,3,FALSE,,activities/3269925056.fit.gz,0,,279,279,3.900000095,3.405999899,,0,177.8000031,179.3999939,13,0.126315787,,,88,85.04301453,151,142,,,49,,,3,,,,,,,,,,,,,0,,1,954.2999878,,,,,,,,,,,,,,,,,,,,,,,,,
3063832079,"Jan 31, 2020, 9:06:11 PM",Afternoon Run,Run,,2275,6.44,48,FALSE,,activities/3269925511.fit.gz,0,,2275,1894,4.300000191,3.40199995,41,30,260.3999939,288.6000061,9.699999809,-0.279229939,,,92,86.23134613,176,154,,,364,,,48,,,,,,,,,,,,,0,,1,6563.899902,,,,,,,,,,,,,,,,,,,,,,,,,
3063832401,"Feb 1, 2020, 1:32:13 PM",Morning Run,Run,,964,3.12,14,FALSE,,activities/3269925879.fit.gz,0,,964,954,3.799999952,3.275000095,4,8,270.6000061,282.2000122,11.39999962,-0.108796522,,,92,86.03882599,152,142,,,166,,,14,,,,,,,,,,,,,0,,1,3128.399902,,,,,,,,,,,,,,,,,,,,,,,,,
3063832689,"Feb 1, 2020, 4:59:12 PM",Lunch Run,Run,,1022,3.35,18,FALSE,,activities/3269926149.fit.gz,0,,1022,987,4.400000095,3.401000023,18,12,279.3999939,297.2000122,49.70000076,0.428903311,,,90,85.73646545,164,147,,,182,,,18,,,,,,,,,,,,,0,,1,3459.300049,,,,,,,,,,,,,,,,,,,,,,,,,
3063833136,"Feb 1, 2020, 6:18:37 PM",Afternoon Run,Run,,2240,6.5,49,FALSE,,activities/3269926696.fit.gz,0,,2240,1977,4.199999809,3.290999889,50,37,253,281.2000122,6.300000191,0.138335973,,,89,85.46992493,174,153,,,377,,,49,,,,,,,,,,,,,0,,1,6591.200195,,,,,,,,,,,,,,,,,,,,,,,,,
3066661324,"Feb 2, 2020, 2:39:17 PM",Morning Run,Run,,4146,13.26,93,FALSE,,activities/3273064315.fit.gz,0,,4146,3804,4.900000095,3.484999895,72,68,168.6000061,188.3999939,41.40000153,-0.012065637,,,90,85.4629364,168,151,,,664,,,93,,,,,,,,,,,,,0,,1,13631.40039,,,,,,,,,,,,,,,,,,,,,,,,,
3069770557,"Feb 3, 2020, 2:09:09 PM",Morning Run,Run,,1667,1.05,4,FALSE,,activities/3276565577.fit.gz,0,,1667,1511,4.099999905,0.700999975,10,31,116,170.3999939,49.5,-2.418288231,,,89,87.12757111,160,146,,,271,,,4,,,,,,,,,,,,,0,,1,1178.599976,,,,,,,,,,,,,,,,,,,,,,,,,
3069771459,"Feb 3, 2020, 9:15:29 PM",Afternoon Run,Run,,2467,8.05,34,FALSE,,activities/3276566522.fit.gz,0,,2467,2288,4.400000095,3.520999908,8,7,170.1999969,208.8000031,8.5,0.315245986,,,89,85.6085434,160,143,,,374,,,34,,,,,,,,,,,,,0,,1,8080.200195,,,,,,,,,,,,,,,,,,,,,,,,,
3075526158,"Feb 4, 2020, 9:17:21 PM",Afternoon Run,Run,,1199,4.08,17,FALSE,,activities/3282964162.fit.gz,0,,1199,1157,4.699999809,3.532999992,7,20,166.1999969,185.8000031,14.80000019,-0.33268103,,,89,85.82506561,158,142,,,202,,,17,,,,,,,,,,,,,0,,1,4083.600098,,,,,,,,,,,,,,,,,,,,,,,,,
3075526466,"Feb 4, 2020, 10:53:00 PM",Afternoon Run,Run,,693,2.4,20,FALSE,,activities/3282964484.fit.gz,0,,693,693,6.599999905,3.480999947,4,8,166.1999969,189.8000031,47.29999924,0.723101854,,,90,86.0822525,169,158,,,143,,,20,,,,,,,,,,,,,0,,1,2474.699951,,,,,,,,,,,,,,,,,,,,,,,,,
3075527613,"Feb 5, 2020, 9:21:43 PM",Afternoon Run,Run,,3613,13.02,88,FALSE,,activities/3282965763.fit.gz,0,,3613,3456,4.599999905,3.769999981,77,87,146,184.1999969,34.20000076,-0.090574145,,,91,86.71482086,170,154,,,638,,,88,,,,,,,,,,,,,0,,1,13285.2002,,,,,,,,,,,,,,,,,,,,,,,,,
3078431512,"Feb 6, 2020, 9:19:06 PM",Afternoon Run,Run,,2443,8.05,44,FALSE,,activities/3286203880.fit.gz,0,,2443,2407,4.400000095,3.344000101,38,61,140.8000031,214,12,-0.819855392,,,89,84.80831909,154,145,,,415,,,44,,,,,,,,,,,,,0,,1,8078.299805,,,,,,,,,,,,,,,,,,,,,,,,,
3081053454,"Feb 7, 2020, 10:27:00 PM",Afternoon Run,Run,,640,2.02,15,FALSE,,activities/3289133422.fit.gz,0,,640,633,5.400000095,3.191999912,2,2,173.6000061,178.6000061,7.099999905,0.0197961,,,87,85.56865692,165,150,,,125,,,15,,,,,,,,,,,,,0,,1,2029.300049,,,,,,,,,,,,,,,,,,,,,,,,,
3081053547,"Feb 7, 2020, 9:15:16 PM",Forgot to pause my watch :/,Run,,1162,3.82,23,FALSE,,activities/3289133315.fit.gz,0,,1162,1131,4.5,3.377000093,2,21,146.3999939,175.6000061,17.79999924,-0.627828479,,,90,86.92986298,163,149,,,212,,,23,,,,,,,,,,,0,,0,,1,3795.5,,,,,,,,,,,,,,,,,,,,,,,,,
3086697201,"Feb 9, 2020, 3:13:24 PM",Elevation gain: 0 ft // does strava not know there aren’t any hills in evanston,Run,,4374,16.21,156,FALSE,,activities/3295381568.fit.gz,0,,4374,4296,5.099999905,3.773999929,377,396,145.1999969,179.1999969,47.59999847,-0.071533404,,,92,87.42121124,173,163,,,898,,,156,,,,,,,,,,,0,,0,,1,18172.5,,,,,,,,,,,,,,,,,,,,,,,,,
3092229509,"Feb 11, 2020, 9:41:21 PM",Afternoon Run,Run,,943,3.22,15,FALSE,,activities/3301571357.fit.gz,0,,943,926,5.5,3.476999998,11,32,139,171.6000061,5.300000191,-0.69582504,,,90,85.30368805,155,144,,,167,,,15,,,,,,,,,,,,,0,,1,3186.699951,,,,,,,,,,,,,,,,,,,,,,,,,
3092229632,"Feb 11, 2020, 10:11:16 PM",Afternoon Run,Run,,80,0.4,0,FALSE,,activities/3301571503.fit.gz,0,,80,80,5.900000095,5.032000065,,0,163.3999939,165.6000061,3.099999905,-0.148957297,,,97,92.97368622,131,124,,,10,,,,,,,,,,,,,,,,0,,1,405.1000061,,,,,,,,,,,,,,,,,,,,,,,,,
3092229767,"Feb 11, 2020, 10:14:07 PM",Afternoon Run,Run,,77,0.41,0,FALSE,,activities/3301571697.fit.gz,0,,77,77,6,5.333000183,2,0,162.8000031,165.8000031,24.60000038,0.243664712,,,100,93.05405426,144,127,,,10,,,,,,,,,,,,,,,,0,,1,415.3999939,,,,,,,,,,,,,,,,,,,,,,,,,
3092229977,"Feb 11, 2020, 10:16:57 PM",Afternoon Run,Run,,83,0.4,0,FALSE,,activities/3301571891.fit.gz,0,,83,83,5.800000191,4.846000195,,0,170.6000061,173.8000031,5.099999905,0.344572961,,,95,90.93902588,146,135,,,13,,,,,,,,,,,,,,,,0,,1,415,,,,,,,,,,,,,,,,,,,,,,,,,
3092230216,"Feb 11, 2020, 10:19:50 PM",Afternoon Run,Run,,79,0.39,1,FALSE,,activities/3301572065.fit.gz,0,,79,79,5.599999905,4.989999771,,2,184.1999969,187,3.400000095,-0.557809353,,,100,93.1866684,152,146,,,14,,,1,,,,,,,,,,,,,0,,1,393.7999878,,,,,,,,,,,,,,,,,,,,,,,,,
3092230565,"Feb 11, 2020, 10:23:09 PM",Afternoon Run,Run,,762,3.22,17,FALSE,,activities/3301572518.fit.gz,0,,762,762,5.099999905,4.230000019,4,7,160.8000031,167.1999969,6.400000095,0.018617351,,,92,88.09536743,165,151,,,146,,,17,,,,,,,,,,,,,0,,1,3247.600098,,,,,,,,,,,,,,,,,,,,,,,,,
3092230709,"Feb 11, 2020, 10:37:16 PM",Afternoon Run,Run,,161,0.55,3,FALSE,,activities/3301572734.fit.gz,0,,161,161,4.099999905,3.453000069,,0,189.3999939,191.8000031,9.800000191,-0.143472016,,,87,85.00621033,160,147,,,29,,,3,,,,,,,,,,,,,0,,1,556.2000122,,,,,,,,,,,,,,,,,,,,,,,,,
3092231077,"Feb 11, 2020, 10:52:02 PM",Afternoon Run,Run,,845,2.65,20,FALSE,,activities/3301573240.fit.gz,0,,845,825,5,3.214999914,4,23,161,182.3999939,3.299999952,-0.715523064,,,111,85.11571503,161,150,,,159,,,20,,,,,,,,,,,,,0,,1,2665.5,,,,,,,,,,,,,,,,,,,,,,,,,
3097691365,"Feb 12, 2020, 11:42:34 PM",Afternoon Activity,Elliptical,,1800,0,7,FALSE,,activities/3307647493.fit.gz,,,1800,1800,0,0,,,,,0,0,,,71,67.38420868,153,123,,,227,,,7,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3103588214,"Feb 14, 2020, 12:37:29 AM",Evening Run,Run,,2039,6.22,52,FALSE,,activities/3314306792.fit.gz,0,,2039,1932,4.199999809,3.220999956,20,27,70.59999847,88.19999695,14.89999962,-0.064254962,,,89,84.67877197,185,155,,,377,,,52,,,,,,,,,,,,,0,,1,6270.700195,,,,,,,,,,,,,,,,,,,,,,,,,
3103588329,"Feb 14, 2020, 12:53:03 PM",Morning Run,Run,,658,1.96,6,FALSE,,activities/3314306894.fit.gz,0,,658,656,3.5,2.994999886,12,2,24.39999962,40,8,0.589850485,,,90,85.04307556,155,137,,,108,,,6,,,,,,,,,,,,,0,,1,2011.599976,,,,,,,,,,,,,,,,,,,,,,,,,
3103588477,"Feb 14, 2020, 4:20:05 PM",Lunch Run,Run,,825,2.8,11,FALSE,,activities/3314307031.fit.gz,0,,825,818,4.199999809,3.421999931,37,21,5.599999905,34.40000153,16.29999924,0.214285716,,,89,85.51805878,158,143,,,145,,,11,,,,,,,,,,,,,0,,1,2890.399902,,,,,,,,,,,,,,,,,,,,,,,,,
3103588723,"Feb 14, 2020, 5:55:48 PM",Lunch Run,Run,,1823,4.86,41,FALSE,,activities/3314307301.fit.gz,0,,1823,1656,4.699999809,2.937999964,25,25,-38,-22.79999924,16.29999924,-0.172598004,,,93,83.87857819,174,152,,,312,,,41,,,,,,,,,,,,,0,,1,4938.899902,,,,,,,,,,,,,,,,,,,,,,,,,
3103589049,"Feb 15, 2020, 3:02:38 PM",Morning Run,Run,,1883,6.44,45,FALSE,,activities/3314307615.fit.gz,0,,1883,1860,4.400000095,3.46600008,25,42,-80.40000153,-49.59999847,11.19999981,-0.372347027,,,93,86.54649353,170,153,,,353,,,45,,,,,,,,,,,,,0,,1,6447.299805,,,,,,,,,,,,,,,,,,,,,,,,,
3112052916,"Feb 17, 2020, 1:14:39 PM",3 mile morning shakeout,Run,,1757,0.93,2,FALSE,,activities/3323772999.fit.gz,0,,1757,1422,4,0.656000018,,21,150.3999939,245.3999939,36.20000076,-9.208972931,,,90,87.46890259,168,150,,,262,,,2,,,,,,,,,,,0,,0,,1,997.0999756,,,,,,,,,,,,,,,,,,,,,,,,,
3112054108,"Feb 17, 2020, 9:31:06 PM",Afternoon Run,Run,,2818,9.76,77,FALSE,,activities/3323774363.fit.gz,0,,2818,2707,5,3.605000019,24,18,171.6000061,182.8000031,9,0.065560333,,,91,86.81973267,170,156,,,516,,,77,,,,,,,,,,,,,0,,1,9819,,,,,,,,,,,,,,,,,,,,,,,,,
3112055184,"Feb 18, 2020, 9:35:01 PM",Afternoon Run,Run,,3444,12.89,114,FALSE,,activities/3323775457.fit.gz,0,,3444,3394,5.5,3.798000097,18,48,136,188.3999939,7.800000191,-0.262169957,,,92,87.42599487,177,161,,,675,,,114,,,,,,,,,,,,,0,,1,12865.2002,,,,,,,,,,,,,,,,,,,,,,,,,
3115281537,"Feb 19, 2020, 9:32:39 PM",Afternoon Run,Run,,4225,14.65,110,FALSE,,activities/3327375190.fit.gz,0,,4225,4128,4.900000095,3.549000025,33,61,135.8000031,195.8000031,21.79999924,-0.244291902,,,91,86.28085327,162,153,,,730,,,110,,,,,,,,,,,,,0,,1,14641.7998,,,,,,,,,,,,,,,,,,,,,,,,,
3118173784,"Feb 20, 2020, 2:02:01 PM",3 mi,Run,,1916,1.15,4,FALSE,,activities/3330597812.fit.gz,0,,1916,1465,4,0.791000009,,23,109.4000015,123.5999985,36.40000153,-1.053176761,,,91,86.99604797,155,146,,,261,,,4,,,,,,,,,,,0,,0,,1,1201.300049,,,,,,,,,,,,,,,,,,,,,,,,,
3118174131,"Feb 20, 2020, 9:30:12 PM",Afternoon Run,Run,,3206,9.66,49,FALSE,,activities/3330598354.fit.gz,0,,3206,2811,4.199999809,3.436000109,15,11,170.8000031,190.3999939,41.90000153,0.142815754,,,102,86.48474121,161,145,,,459,,,49,,,,,,,,,,,,,0,,1,9756.599609,,,,,,,,,,,,,,,,,,,,,,,,,
3120455642,"Feb 21, 2020, 9:24:13 PM",Afternoon Run,Run,,1183,4.23,23,FALSE,,activities/3333153909.fit.gz,0,,1183,1173,4.800000191,3.612999916,11,31,157.8000031,191.3999939,6.599999905,-0.514502823,,,90,86.33560944,157,146,,,211,,,23,,,,,,,,,,,,,0,,1,4208.200195,,,,,,,,,,,,,,,,,,,,,,,,,
3120455759,"Feb 21, 2020, 9:52:36 PM",Afternoon Run,Run,,242,0.77,1,FALSE,,activities/3333154090.fit.gz,0,,242,238,6.599999905,3.211999893,2,2,157.6000061,160.3999939,17.10000038,0.154599324,,,96,85.7468338,144,132,,,38,,,1,,,,,,,,,,,,,0,,1,788.4000244,,,,,,,,,,,,,,,,,,,,,,,,,
3120456124,"Feb 21, 2020, 10:31:52 PM",Afternoon Run,Run,,881,2.81,12,FALSE,,activities/3333154459.fit.gz,0,,881,856,5.5,3.279999971,4,2,182.3999939,190.3999939,33.29999924,0.135265008,,,91,86.36737061,164,144,,,154,,,12,,,,,,,,,,,,,0,,1,2829.699951,,,,,,,,,,,,,,,,,,,,,,,,,
3126446776,"Feb 23, 2020, 3:07:47 PM",Morning Run,Run,,5687,20.92,180,FALSE,,activities/3339780852.fit.gz,0,,5687,5628,7.900000095,3.717999935,19,26,178.3999939,196.8000031,40.59999847,0.048737369,,,96,87.08756256,172,159,,,1075,,,180,,,,,,,,,,,,,0,,1,21086.80078,,,,,,,,,,,,,,,,,,,,,,,,,
3128094994,"Feb 24, 2020, 1:57:10 PM",Morning Run,Run,,1358,4.83,18,FALSE,,activities/3341659760.fit.gz,0,,1358,1351,4.800000191,3.575999975,7,20,156.1999969,181.8000031,6.099999905,-0.480192065,,,90,86.47728729,171,142,,,235,,,18,,,,,,,,,,,,,0,,1,4833.899902,,,,,,,,,,,,,,,,,,,,,,,,,
3129156103,"Feb 24, 2020, 8:20:02 PM",Afternoon Run,Run,,2845,9.66,86,FALSE,,activities/3342818101.fit.gz,0,,2845,2809,4.900000095,3.440999985,35,27,163.1999969,176,9.5,0.037245873,,,92,86.39186096,173,158,,,561,,,86,,,,,,,,,,,,,0,,1,9731.700195,,,,,,,,,,,,,,,,,,,,,,,,,
3138061103,"Feb 27, 2020, 9:22:02 PM",Afternoon Run,Run,,2288,8.06,43,FALSE,,activities/3352693243.fit.gz,0,,2288,2263,4.5,3.562000036,2,11,171.6000061,181.3999939,9.699999809,-0.062027812,,,90,86.69074249,164,148,,,402,,,43,,,,,,,,,,,,,0,,1,8077.700195,,,,,,,,,,,,,,,,,,,,,,,,,
3140477033,"Feb 28, 2020, 9:25:59 PM",Afternoon Run,Run,,920,3.2,21,FALSE,,activities/3355399027.fit.gz,0,,920,910,4.400000095,3.520999908,21,20,174.8000031,200.3999939,10.60000038,-0.131090239,,,90,87.64868164,168,151,,,177,,,21,,,,,,,,,,,,,0,,1,3238.699951,,,,,,,,,,,,,,,,,,,,,,,,,
3146443887,"Mar 1, 2020, 3:14:46 PM",Morning Run,Run,,5631,19.32,155,FALSE,,activities/3362010788.fit.gz,0,,5631,5119,5.300000191,3.773999929,18,37,128.6000061,242.6000061,46.59999847,0.161458924,,,92,87.47855377,177,158,,,960,,,155,,,,,,,,,,,,,0,,1,19369.40039,,,,,,,,,,,,,,,,,,,,,,,,,
3147789176,"Mar 2, 2020, 1:54:39 PM",Hints of spring 💐,Run,37 and sunny at 8am 😻,1536,4.83,32,FALSE,,activities/3363565123.fit.gz,0,,1536,1453,6.900000095,3.328999996,,24,165.8000031,250.6000061,7.5,1.178392053,,,92,85.69001007,157,148,,,268,,,32,,,,,,,,,,,0,,0,,1,4804.200195,,,,,,,,,,,,,,,,,,,,,,,,,
3150401603,"Mar 2, 2020, 9:29:05 PM",Afternoon Run,Run,,2943,9.75,62,FALSE,,activities/3366475697.fit.gz,0,,2943,2852,4.300000191,3.41899991,11,11,179.6000061,192.3999939,11.80000019,0.053316381,,,92,85.78556061,167,149,,,498,,,62,,,,,,,,,,,,,0,,1,9781.599609,,,,,,,,,,,,,,,,,,,,,,,,,
3152331290,"Mar 3, 2020, 9:19:26 PM",Afternoon Run,Run,,1246,4.5,32,FALSE,,activities/3368590130.fit.gz,0,,1246,1240,5.400000095,3.619999886,7,36,132.8000031,170,3.799999952,-0.785566866,,,91,87.15589905,165,153,,,241,,,32,,,,,,,,,,,,,0,,1,4464.399902,,,,,,,,,,,,,,,,,,,,,,,,,
3152331863,"Mar 3, 2020, 9:49:48 PM",Afternoon Run,Run,Someday the Windy City will decide to not be so windy and I will dip under 6 😫,1450,6.43,22,FALSE,,activities/3368590720.fit.gz,0,,1450,1450,5.300000191,4.438000202,6,20,162.1999969,182,13.10000038,-0.198887467,,,94,88.37897491,173,146,,,233,,,22,,,,,,,,,,,0,,0,,1,6461.799805,,,,,,,,,,,,,,,,,,,,,,,,,
3152332354,"Mar 3, 2020, 10:16:49 PM",Afternoon Run,Run,,2085,3.42,16,FALSE,,activities/3368591238.fit.gz,0,,2085,1127,4.199999809,3.039999962,8,13,162.1999969,172.1999969,48.59999847,0.140096903,,,89,84.63799286,156,142,,,188,,,16,,,,,,,,,,,,,0,,1,3469.100098,,,,,,,,,,,,,,,,,,,,,,,,,
3155366595,"Mar 4, 2020, 8:08:12 PM",Afternoon Run,Run,,4869,16.1,97,FALSE,,activities/3371953970.fit.gz,0,,4869,4403,5.599999905,3.657999992,22,52,124.1999969,167.8000031,11.60000038,-0.23095119,,,89,85.73497009,167,150,,,752,,,97,,,,,,,,,,,,,0,,1,16099.09961,,,,,,,,,,,,,,,,,,,,,,,,,
3157725829,"Mar 5, 2020, 1:58:16 PM",Morning Run,Run,,1555,4.84,43,FALSE,,activities/3374558543.fit.gz,0,,1555,1438,4.699999809,3.365999937,10,9,162.8000031,173.6000061,9.600000381,0.066093855,,,92,86.36619568,170,157,,,288,,,43,,,,,,,,,,,,,0,,1,4873.200195,,,,,,,,,,,,,,,,,,,,,,,,,
3157727330,"Mar 5, 2020, 9:09:19 PM",Afternoon Run,Run,,3041,9.66,75,FALSE,,activities/3374560161.fit.gz,0,,3041,2745,4.5,3.520999908,18,17,174.3999939,187,24.79999924,-0.0517154,,,101,86.59677124,169,154,,,516,,,75,,,,,,,,,,,,,0,,1,9707.400391,,,,,,,,,,,,,,,,,,,,,,,,,
3160640012,"Mar 6, 2020, 9:08:51 PM",Afternoon Run,Run,,1233,4.02,19,FALSE,,activities/3377817742.fit.gz,0,,1233,1169,4.400000095,3.437999964,317,351,-500,193.8000031,36.70000076,-0.984560311,,,89,85.83131409,159,144,,,204,,,19,,,,,,,,,,,,,0,,1,3989.399902,,,,,,,,,,,,,,,,,,,,,,,,,
3166309006,"Mar 8, 2020, 2:04:18 PM",Longest long run so far ,Run,,6593,22.54,193,FALSE,,activities/3384068367.fit.gz,0,,6593,6151,5.699999809,3.664999962,30,56,160.3999939,225.6000061,9.899999619,-0.080736026,,,90,86.04129791,175,159,,,1183,,,193,,,,,,,,,,,0,,0,,1,22561.69922,,,,,,,,,,,,,,,,,,,,,,,,,
3172980684,"Mar 9, 2020, 8:12:18 PM",Afternoon Run,Run,,2168,6.44,40,FALSE,,activities/3391477510.fit.gz,0,,2168,1846,5.099999905,3.493000031,11,17,173.6000061,192,13.69999981,-0.07134106,,,89,85.80910492,167,150,,,345,,,40,,,,,,,,,,,,,0,,1,6475,,,,,,,,,,,,,,,,,,,,,,,,,
3172981020,"Mar 10, 2020, 8:30:18 PM",Afternoon Run,Run,,1395,4.63,32,FALSE,,activities/3391478007.fit.gz,0,,1395,1284,4.5,3.611999989,6,16,86.80000305,184,5.5,1.59130609,,,92,86.42298889,167,153,,,249,,,32,,,,,,,,,,,,,0,,1,4632.299805,,,,,,,,,,,,,,,,,,,,,,,,,
3172981454,"Mar 10, 2020, 9:03:46 PM",Afternoon Run,Run,,1456,6.41,37,FALSE,,activities/3391478610.fit.gz,0,,1456,1456,5.400000095,4.407999992,7,24,155.1999969,183.8000031,4.699999809,-0.324058205,,,93,88.88491058,166,153,,,278,,,37,,,,,,,,,,,,,0,,1,6397.799805,,,,,,,,,,,,,,,,,,,,,,,,,
3172981669,"Mar 10, 2020, 9:30:52 PM",Afternoon Run,Run,,1122,3.39,20,FALSE,,activities/3391479012.fit.gz,0,,1122,1012,4,3.34800005,9,6,164.8000031,176.1999969,36.90000153,0.064896755,,,88,85.18948364,163,149,,,188,,,20,,,,,,,,,,,,,0,,1,3415.899902,,,,,,,,,,,,,,,,,,,,,,,,,
3175503467,"Mar 11, 2020, 1:12:07 PM",Morning Run,Run,,1440,4.83,27,FALSE,,activities/3394245185.fit.gz,0,,1440,1440,4.099999905,3.355999947,4,5,166,172.6000061,29.29999924,0.078666806,,,112,85.82684326,159,147,,,264,,,27,,,,,,,,,,,,,0,,1,4853.600098,,,,,,,,,,,,,,,,,,,,,,,,,
3183835027,"Mar 12, 2020, 8:31:08 PM",Afternoon Run,Run,,2003,6.51,39,FALSE,,activities/3403569491.fit.gz,0,,2003,1896,5.199999809,3.437000036,13,28,157.3999939,194,6.699999809,-0.340569139,,,90,85.62194824,163,148,,,345,,,39,,,,,,,,,,,,,0,,1,6505.299805,,,,,,,,,,,,,,,,,,,,,,,,,
3183835586,"Mar 13, 2020, 3:07:08 PM",We tried,Run,Fully intended to do our track workout but after two reps we cut it. Back to PHX now...,1159,3.76,18,FALSE,,activities/3403570087.fit.gz,0,,1159,1079,4.800000191,3.482000113,11,14,121.5999985,191.8000031,11.60000038,1.457369328,,,90,86.07156372,158,145,,,196,,,18,,,,,,,,,,,0,,0,,1,3775.199951,,,,,,,,,,,,,,,,,,,,,,,,,
3183836069,"Mar 13, 2020, 3:51:41 PM",Morning Run,Run,,1071,3.62,27,FALSE,,activities/3403570610.fit.gz,0,,1071,1037,5.099999905,3.496999979,3,11,167.6000061,181.1999969,43.90000153,0.093754306,,,89,85.60251617,163,154,,,205,,,27,,,,,,,,,,,,,0,,1,3695.5,,,,,,,,,,,,,,,,,,,,,,,,,
